Event,Count (multiplication)
cpu-cycles,87662920470
branch-misses,16934468
branch-instructions,12270298933
cache-misses,40346020
dtlb-read-accesses,138683695506
dtlb-read-accesses,138696405866
dtlb-read-misses,1848792
dtlb-write-misses,511684
l1d-read-accesses,138664763539
l1d-read-misses,433628514
l1d-write-accesses,19630531997
l1i-read-misses,21259
ll-read-accesses,8739508
ll-read-misses,3164156
ll-write-accesses,704
ll-write-misses,296
time-elapsed,28.411742383s
