Event,Count (multiplication)
cpu-cycles,101100083821
branch-misses,16871014
branch-instructions,12246445660
cache-misses,412168408
dtlb-read-accesses,138609467706
dtlb-read-accesses,138705858133
dtlb-read-misses,220529180
dtlb-write-misses,27205514
l1d-read-accesses,138701185588
l1d-read-misses,848871190
l1d-write-accesses,19572867316
l1i-read-misses,32983
ll-read-accesses,272705119
ll-read-misses,41951951
ll-write-accesses,2114
ll-write-misses,768
time-elapsed,33.88619525s
