Event,Count (multiplication)
cpu-cycles,114644426398
branch-misses,67604865
branch-instructions,8789908814
cache-misses,32540279
dtlb-read-accesses,129364103982
dtlb-read-accesses,129359533357
dtlb-read-misses,1015127
dtlb-write-misses,19510
l1d-read-accesses,129406839778
l1d-read-misses,8593155126
l1d-write-accesses,17320889433
l1i-read-misses,13992
ll-read-accesses,3304111061
ll-read-misses,1261191
ll-write-accesses,1916396
ll-write-misses,728
time-elapsed,37.133955072s
