Event,Count (multiplication)
cpu-cycles,118650937994
branch-misses,16815490
branch-instructions,8639189125
cache-misses,16212518
dtlb-read-accesses,128985508221
dtlb-read-accesses,128963208192
dtlb-read-misses,252418
dtlb-write-misses,15946
l1d-read-accesses,128928287249
l1d-read-misses,8610478398
l1d-write-accesses,17216675786
l1i-read-misses,27648
ll-read-accesses,8585965683
ll-read-misses,1116439
ll-write-accesses,505412
ll-write-misses,439
time-elapsed,38.450388188s
