Event,Count (multiplication)
cpu-cycles,117862269290
branch-misses,33665226
branch-instructions,8688350025
cache-misses,17550609
dtlb-read-accesses,129069181233
dtlb-read-accesses,129101349250
dtlb-read-misses,414374
dtlb-write-misses,17578
l1d-read-accesses,129190123350
l1d-read-misses,8595100043
l1d-write-accesses,17246384279
l1i-read-misses,16064
ll-read-accesses,8537993386
ll-read-misses,2927852
ll-write-accesses,435173
ll-write-misses,176
time-elapsed,38.198909713s
