Event,Count (multiplication)
cpu-cycles,91551219406
branch-misses,16903972
branch-instructions,12270065652
cache-misses,207174260
dtlb-read-accesses,138714310390
dtlb-read-accesses,138697789861
dtlb-read-misses,47462758
dtlb-write-misses,24930
l1d-read-accesses,138509991931
l1d-read-misses,551408786
l1d-write-accesses,19623726523
l1i-read-misses,18819
ll-read-accesses,117191851
ll-read-misses,60101652
ll-write-accesses,392
ll-write-misses,208
time-elapsed,30.213427766s
