Event,Count (multiplication)
cpu-cycles,109104440171
branch-misses,80913585
branch-instructions,10301292253
cache-misses,152416475
dtlb-read-accesses,133361680483
dtlb-read-accesses,133387671378
dtlb-read-misses,63423840
dtlb-write-misses,793696
l1d-read-accesses,133436162559
l1d-read-misses,7343638449
l1d-write-accesses,18328858833
l1i-read-misses,22406
ll-read-accesses,72623598
ll-read-misses,26205848
ll-write-accesses,712
ll-write-misses,576
time-elapsed,36.090473054s
