Event,Count (multiplication)
cpu-cycles,117428261861
branch-misses,33689462
branch-instructions,8691900855
cache-misses,12198861
dtlb-read-accesses,129097241090
dtlb-read-accesses,129105015436
dtlb-read-misses,271610
dtlb-write-misses,17026
l1d-read-accesses,129132014671
l1d-read-misses,8600071840
l1d-write-accesses,17251213027
l1i-read-misses,30326
ll-read-accesses,8219626378
ll-read-misses,379895
ll-write-accesses,1224175
ll-write-misses,360
time-elapsed,38.046267563s
