Event,Count (multiplication)
cpu-cycles,104544784145
branch-misses,136348883
branch-instructions,8997673847
cache-misses,33255499
dtlb-read-accesses,129926819085
dtlb-read-accesses,129931851112
dtlb-read-misses,2026227
dtlb-write-misses,12493
l1d-read-accesses,129951380933
l1d-read-misses,8358994538
l1d-write-accesses,17454191020
l1i-read-misses,12963
ll-read-accesses,156696015
ll-read-misses,3097390
ll-write-accesses,58106
ll-write-misses,480
time-elapsed,33.86597916s
