Event,Count (multiplication)
cpu-cycles,122433669215
branch-misses,16802794
branch-instructions,8637744644
cache-misses,16566820
dtlb-read-accesses,128939660454
dtlb-read-accesses,128952030283
dtlb-read-misses,227546
dtlb-write-misses,16689
l1d-read-accesses,129035102658
l1d-read-misses,8614085886
l1d-write-accesses,17217478443
l1i-read-misses,21366
ll-read-accesses,8585455671
ll-read-misses,941542
ll-write-accesses,610482
ll-write-misses,816
time-elapsed,39.675476916s
