Event,Count (multiplication)
cpu-cycles,114708831312
branch-misses,67629972
branch-instructions,8790952468
cache-misses,22057855
dtlb-read-accesses,129380867760
dtlb-read-accesses,129385149424
dtlb-read-misses,163305
dtlb-write-misses,16812
l1d-read-accesses,129413177824
l1d-read-misses,8591444960
l1d-write-accesses,17314744669
l1i-read-misses,21813
ll-read-accesses,3307057606
ll-read-misses,535834
ll-write-accesses,1359038
ll-write-misses,328
time-elapsed,37.151369216s
