Event,Count (multiplication)
cpu-cycles,122475624074
branch-misses,16807777
branch-instructions,8638668173
cache-misses,16277368
dtlb-read-accesses,128951628381
dtlb-read-accesses,128947230663
dtlb-read-misses,176434
dtlb-write-misses,16262
l1d-read-accesses,128968522574
l1d-read-misses,8612908434
l1d-write-accesses,17221265318
l1i-read-misses,17894
ll-read-accesses,8587453366
ll-read-misses,823508
ll-write-accesses,615963
ll-write-misses,400
time-elapsed,39.683633003s
