Event,Count (multiplication)
cpu-cycles,120395914811
branch-misses,16808006
branch-instructions,8640075679
cache-misses,16340946
dtlb-read-accesses,128972325190
dtlb-read-accesses,128974958825
dtlb-read-misses,220541
dtlb-write-misses,16204
l1d-read-accesses,128996688401
l1d-read-misses,8611570829
l1d-write-accesses,17212327630
l1i-read-misses,19636
ll-read-accesses,8581752477
ll-read-misses,806932
ll-write-accesses,634271
ll-write-misses,472
time-elapsed,39.009774065s
