Event,Count (multiplication)
cpu-cycles,113193270602
branch-misses,67686241
branch-instructions,8797977869
cache-misses,21257603
dtlb-read-accesses,129435155090
dtlb-read-accesses,129457608733
dtlb-read-misses,236158
dtlb-write-misses,16007
l1d-read-accesses,129405906396
l1d-read-misses,8585276686
l1d-write-accesses,17300921601
l1i-read-misses,32047
ll-read-accesses,3246297788
ll-read-misses,509568
ll-write-accesses,1320496
ll-write-misses,320
time-elapsed,36.712212662s
