Event,Count (multiplication)
instructions,394559397785
cpu-cycles,105541093114
branch-misses,85004470
branch-instructions,10306059795
cache-references,45556025
cache-misses,11182397
dtlb-read-accesses,133404235357
dtlb-read-misses,423418
dtlb-write-misses,6771
dtlb-write-accesses,18323388388
l1d-read-accesses,133453818603
l1d-read-misses,7580703171
l1d-write-accesses,18326825130
ll-read-accesses,3883817
ll-read-misses,468001
ll-write-accesses,84
ll-write-misses,8
time-elapsed,34.183779991s
